map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig641_type=ContigW82_mismatch	WmFPC_Contig641		64.00	68.76	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_106_1_type=Marker_BARCssr	D1a_m_Sat_106_1	Sat_106	66.38	66.38	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig709_type=ContigW82_mismatch	WmFPC_Contig709		40.09	41.63	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig751_type=ContigW82_mismatch	WmFPC_Contig751		63.95	67.29	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig851_type=ContigW82_mismatch	WmFPC_Contig851		37.44	44.28	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1002_type=ContigW82_mismatch	WmFPC_Contig1002		49.54	50.14	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1027_type=ContigW82_mismatch	WmFPC_Contig1027		49.80	58.70	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0250_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0250_1	SSR0250	49.80	49.80	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR2808_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR2808_1	SSR2808	58.70	58.70	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1127_type=ContigW82_mismatch	WmFPC_Contig1127		98.55	100.61	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt407_1_type=Marker_BARCssr	D1a_m_Satt407_1	Satt407	99.58	99.58	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1621_type=ContigW82_mismatch	WmFPC_Contig1621		106.34	107.03	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR6263_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR6263_1	SSR6263	33.10	33.10	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2049_type=ContigW82_mismatch	WmFPC_Contig2049		4.67	7.33	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_C063_1_type=Marker_RFLP	D1a_r_C063_1	C063	6.00	6.00	Marker_RFLP			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2381_type=ContigW82_mismatch	WmFPC_Contig2381		43.57	44.11	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2417_type=ContigW82_mismatch	WmFPC_Contig2417		109.04	110.28	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2567_type=ContigW82_mismatch	WmFPC_Contig2567		74.17	80.80	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig3551_type=ContigW82_mismatch	WmFPC_Contig3551		102.00	106.69	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0180_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0180_1	SSR0180	102.00	102.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig6136_type=ContigW82_mismatch	WmFPC_Contig6136		96.06	121.70	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt147_1_type=Marker_BARCssr	D1a_m_Satt147_1	Satt147	108.88	108.88	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7286_type=ContigW82_mismatch	WmFPC_Contig7286		75.56	79.41	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7498_type=ContigW82_mismatch	WmFPC_Contig7498		54.68	60.00	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt267_1_type=Marker_BARCssr_confirmed	D1a_m_Satt267_1	Satt267	57.34	57.34	Marker_BARCssr_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7738_type=ContigW82_mismatch	WmFPC_Contig7738		48.50	53.64	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7798_type=ContigW82_mismatch	WmFPC_Contig7798		104.97	112.79	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2200_type=ContigWm82	WmFPC_Contig2200		41.28	42.12	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR3889_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR3889_1	SSR3889	41.70	41.70	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2254_type=ContigWm82	WmFPC_Contig2254		43.36	44.32	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt368_1_type=Marker_BARCssr	D1a_m_Satt368_1	Satt368	43.84	43.84	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig3671_type=ContigWm82	WmFPC_Contig3671		56.20	56.94	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt383_1_type=Marker_BARCssr_confirmed	D1a_m_Satt383_1	Satt383	56.57	56.57	Marker_BARCssr_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig4445_type=ContigWm82	WmFPC_Contig4445		55.42	56.74	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig4778_type=ContigWm82	WmFPC_Contig4778		90.95	91.56	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_305_1_type=Marker_BARCssr	D1a_m_Sat_305_1	Sat_305	91.26	91.26	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7640_type=ContigWm82	WmFPC_Contig7640		41.30	45.91	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR2852_1_type=Marker_SSR-from-BAC	D1a_m_SSR2852_1	SSR2852	43.60	43.60	Marker_SSR-from-BAC			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig14_type=ContigW82	WmFPC_Contig14		5.05	5.45	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_332_1_type=Marker_BARCssr	D1a_m_Sat_332_1	Sat_332	5.25	5.25	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig64_type=ContigW82	WmFPC_Contig64		36.23	56.57	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_353_1_type=Marker_BARCssr	D1a_m_Sat_353_1	Sat_353	36.23	36.23	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig73_type=ContigW82	WmFPC_Contig73		47.73	51.20	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt605_1_type=Marker_BARCssr	D1a_m_Satt605_1	Satt605	47.73	47.73	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt502_1_type=Marker_BARCssr	D1a_m_Satt502_1	Satt502	49.84	49.84	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0350_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0350_1	SSR0350	51.20	51.20	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig456_type=ContigW82	WmFPC_Contig456		53.66	55.90	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_346_1_type=Marker_BARCssr	D1a_m_Sat_346_1	Sat_346	53.66	53.66	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0288_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0288_1	SSR0288	55.90	55.90	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig549_type=ContigW82	WmFPC_Contig549		103.00	110.00	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0742_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0742_1	SSR0742	103.00	103.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR3941_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR3941_1	SSR3941	110.00	110.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1303_type=ContigW82	WmFPC_Contig1303		62.00	72.26	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR3940_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR3940_1	SSR3940	62.00	62.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_345_1_type=Marker_BARCssr	D1a_m_Sat_345_1	Sat_345	65.62	65.62	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt436_1_type=Marker_BARCssr	D1a_m_Satt436_1	Satt436	70.69	70.69	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1456_type=ContigW82	WmFPC_Contig1456		59.45	62.49	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt283_1_type=Marker_BARCssr	D1a_m_Satt283_1	Satt283	60.97	60.97	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2097_type=ContigW82	WmFPC_Contig2097		61.65	63.48	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_343_1_type=Marker_BARCssr	D1a_m_Sat_343_1	Sat_343	62.56	62.56	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2764_type=ContigW82	WmFPC_Contig2764		49.67	50.48	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig2921_type=ContigW82	WmFPC_Contig2921		53.05	54.27	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig5551_type=ContigW82	WmFPC_Contig5551		40.56	41.16	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig4_type=ContigW82_mismatch	WmFPC_Contig4		69.47	75.06	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig8_type=ContigW82_mismatch	WmFPC_Contig8		54.27	58.87	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig11_type=ContigW82_mismatch	WmFPC_Contig11		36.23	62.56	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig16_type=ContigW82_mismatch	WmFPC_Contig16		61.24	63.80	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_110_1_type=Marker_BARCssr	D1a_m_Sat_110_1	Sat_110	62.52	62.52	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig19_type=ContigW82_mismatch	WmFPC_Contig19		36.23	106.69	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt408_1_type=Marker_BARCssr	D1a_m_Satt408_1	Satt408	106.69	106.69	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig28_type=ContigW82_mismatch	WmFPC_Contig28		39.10	47.70	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_K286_2_type=Marker_RFLP	D1a_r_K286_2	K286	43.40	43.40	Marker_RFLP			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig32_type=ContigW82_mismatch	WmFPC_Contig32		44.00	50.08	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0154_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0154_1	SSR0154	44.00	44.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig35_type=ContigW82_mismatch	WmFPC_Contig35		45.87	54.30	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig39_type=ContigW82_mismatch	WmFPC_Contig39		51.84	55.48	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig48_type=ContigW82_mismatch	WmFPC_Contig48		86.41	96.11	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig88_type=ContigW82_mismatch	WmFPC_Contig88		51.07	51.30	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt548_1_type=Marker_BARCssr	D1a_m_Satt548_1	Satt548	51.07	51.07	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR3272_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR3272_1	SSR3272	51.30	51.30	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig89_type=ContigW82_mismatch	WmFPC_Contig89		59.37	62.57	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig97_type=ContigW82_mismatch	WmFPC_Contig97		49.80	109.66	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR2979_1_type=Marker_SSR-from-BAC	D1a_m_SSR2979_1	SSR2979	49.80	49.80	Marker_SSR-from-BAC			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0520_1_type=Marker_SSR-from-BAC	D1a_m_SSR0520_1	SSR0520	53.80	53.80	Marker_SSR-from-BAC			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR0251_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR0251_1	SSR0251	54.00	54.00	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig136_type=ContigW82_mismatch	WmFPC_Contig136		48.03	59.29	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig137_type=ContigW82_mismatch	WmFPC_Contig137		46.48	53.20	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig140_type=ContigW82_mismatch	WmFPC_Contig140		104.74	114.58	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR3320_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR3320_1	SSR3320	44.60	44.60	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7823_type=ContigW82_mismatch	WmFPC_Contig7823		41.95	47.26	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1434_type=ContigWm82	WmFPC_Contig1434		71.67	72.85	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt439_1_type=Marker_BARCssr	D1a_m_Satt439_1	Satt439	72.26	72.26	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1597_type=ContigWm82	WmFPC_Contig1597		32.70	33.50	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig1099_type=ContigWm82	WmFPC_Contig1099		48.37	51.80	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_159_1_type=Marker_BARCssr	D1a_m_Sat_159_1	Sat_159	50.08	50.08	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig63_type=ContigWm82	WmFPC_Contig63		54.11	58.05	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Sat_201_1_type=Marker_BARCssr	D1a_m_Sat_201_1	Sat_201	56.08	56.08	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig484_type=ContigWm82	WmFPC_Contig484		38.94	42.78	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt531_1_type=Marker_BARCssr	D1a_m_Satt531_1	Satt531	40.86	40.86	Marker_BARCssr			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig498_type=ContigWm82	WmFPC_Contig498		108.39	110.92	Contig_W82			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_Satt129_1_type=Marker_BARCssr_confirmed	D1a_m_Satt129_1	Satt129	109.66	109.66	Marker_BARCssr_confirmed			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_WmFPC_Contig7843_type=ContigW82_mismatch	WmFPC_Contig7843		47.16	52.64	Contig_W82_mismatch			0	
GmWmPhys2008_D1a	D1a	0.00	121.70	GmWmPhys2008_D1a_SSR2818_1_type=Marker_SSR-from-BAC_confirmed	D1a_m_SSR2818_1	SSR2818	49.90	49.90	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt499_1_type=Marker_BARCssr	K_m_Satt499_1	Satt499	71.01	71.01	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig166_type=ContigW82_mismatch	WmFPC_Contig166		39.53	42.19	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt178_1_type=Marker_BARCssr	K_m_Satt178_1	Satt178	40.86	40.86	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig181_type=ContigW82_mismatch	WmFPC_Contig181		38.01	47.39	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig202_type=ContigW82_mismatch	WmFPC_Contig202		30.73	35.16	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig214_type=ContigW82_mismatch	WmFPC_Contig214		28.56	37.34	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig225_type=ContigW82_mismatch	WmFPC_Contig225		45.87	53.17	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig229_type=ContigW82_mismatch	WmFPC_Contig229		50.86	53.68	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig301_type=ContigW82_mismatch	WmFPC_Contig301		45.03	46.45	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig325_type=ContigW82_mismatch	WmFPC_Contig325		42.13	49.34	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig345_type=ContigW82_mismatch	WmFPC_Contig345		45.72	47.86	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt727_1_type=Marker_BARCssr	K_m_Satt727_1	Satt727	46.79	46.79	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig369_type=ContigW82_mismatch	WmFPC_Contig369		42.70	46.43	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Sat_281_1_type=Marker_BARCssr	K_m_Sat_281_1	Sat_281	45.13	45.13	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_SSR2294_1_type=Marker_SSR-from-BAC	K_m_SSR2294_1	SSR2294	45.80	45.80	Marker_SSR-from-BAC			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt552_1_type=Marker_BARCssr_confirmed	K_m_Satt552_1	Satt552	46.43	46.43	Marker_BARCssr_confirmed			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig399_type=ContigW82_mismatch	WmFPC_Contig399		30.66	35.24	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig455_type=ContigW82_mismatch	WmFPC_Contig455		48.49	53.37	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt617_1_type=Marker_BARCssr	K_m_Satt617_1	Satt617	50.93	50.93	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig529_type=ContigW82_mismatch	WmFPC_Contig529		0.00	43.04	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_K401_1_type=Marker_RFLP	K_r_K401_1	K401	0.00	0.00	Marker_RFLP			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig569_type=ContigW82_mismatch	WmFPC_Contig569		45.08	47.42	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig718_type=ContigW82_mismatch	WmFPC_Contig718		76.89	77.86	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Sct_190_1_type=Marker_BARCssr	K_m_Sct_190_1	Sct_190	77.37	77.37	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig789_type=ContigW82_mismatch	WmFPC_Contig789		-2.82	2.82	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig851_type=ContigW82_mismatch	WmFPC_Contig851		47.51	54.35	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig1279_type=ContigW82_mismatch	WmFPC_Contig1279		40.71	44.69	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig1322_type=ContigW82_mismatch	WmFPC_Contig1322		43.59	47.81	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_SSR1854_1_type=Marker_SSR-from-BAC_confirmed	K_m_SSR1854_1	SSR1854	45.70	45.70	Marker_SSR-from-BAC_confirmed			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig2306_type=ContigW82_mismatch	WmFPC_Contig2306		46.25	47.38	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt337_1_type=Marker_BARCssr	K_m_Satt337_1	Satt337	47.38	47.38	Marker_BARCssr			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig2513_type=ContigW82_mismatch	WmFPC_Contig2513		45.28	47.12	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig3060_type=ContigW82_mismatch	WmFPC_Contig3060		13.35	15.36	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig3263_type=ContigW82_mismatch	WmFPC_Contig3263		0.00	0.91	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig6136_type=ContigW82_mismatch	WmFPC_Contig6136		33.97	59.61	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig7250_type=ContigW82_mismatch	WmFPC_Contig7250		51.03	53.51	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_WmFPC_Contig7674_type=ContigW82_mismatch	WmFPC_Contig7674		32.95	46.20	Contig_W82_mismatch			0	
GmWmPhys2008_K	K	-2.82	114.50	GmWmPhys2008_K_Satt046_1_type=Marker_BARCssr_confirmed	K_m_Satt046_1	Satt046	45.59	45.59	Marker_BARCssr_confirmed			0	
