map_acc	map_name	map_display_order	feature_acc	feature_name	feature_start	feature_stop	feature_type_acc	is_landmark
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr25_Gm13-1	RLG_Gmr25_Gm13-1	3018514	3027731	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-10	DTT_uuu_Gm13-10	3063240	3063521	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr364_Gm13-2	RLG_Gmr364_Gm13-2	3083830	3085163	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-11	DTT_uuu_Gm13-11	3108709	3108990	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-4	RLC_Gmr24_Gm13-4	3297566	3300123	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr124_Gm13-1	RLC_Gmr124_Gm13-1	3314186	3314815	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr59_Gm13-1	RLG_Gmr59_Gm13-1	3345283	3346124	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr90_Gm13-1	RLC_Gmr90_Gm13-1	3421342	3425159	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr5_Gm13-5	RLC_Gmr5_Gm13-5	3426218	3427859	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-12	DTT_uuu_Gm13-12	3434607	3434864	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr40_Gm13-2	RLC_Gmr40_Gm13-2	3437378	3437946	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr318_Gm13-1	RLG_Gmr318_Gm13-1	3452273	3465507	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr18_Gm13-5	RLC_Gmr18_Gm13-5	3459868	3460967	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-3	RLC_Gmr6_Gm13-3	3552535	3553833	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-13	DTM_uuu_Gm13-13	3586483	3589168	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-4	RLC_Gmr6_Gm13-4	3609177	3610246	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr5_Gm13-6	RLC_Gmr5_Gm13-6	3626955	3628584	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-6	RLG_Gmr4_Gm13-6	3632405	3638711	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr5_Gm13-7	RLC_Gmr5_Gm13-7	3681982	3683565	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr139_Gm13-2	RLG_Gmr139_Gm13-2	3693798	3695082	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr9_Gm13-2	RLG_Gmr9_Gm13-2	3699922	3701540	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-7	RLG_Gmr4_Gm13-7	3706705	3707693	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-1	RLG_Gmr3_Gm13-1	3732208	3736909	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-8	RLG_Gmr4_Gm13-8	3763207	3764191	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr5_Gm13-8	RLC_Gmr5_Gm13-8	3764844	3766450	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-2	RLG_Gmr3_Gm13-2	3774940	3780068	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-4	DTH_uuu_Gm13-4	3792008	3792242	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr16_Gm13-1	RLC_Gmr16_Gm13-1	3796599	3802261	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr5_Gm13-9	RLC_Gmr5_Gm13-9	3816860	3817862	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-9	RLG_Gmr4_Gm13-9	3868591	3890103	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-10	RLG_Gmr4_Gm13-10	3880609	3885730	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr1_Gm13-1	RLG_Gmr1_Gm13-1	3917895	3928064	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr10_Gm13-2	RLC_Gmr10_Gm13-2	3986957	3991468	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-11	RLG_Gmr4_Gm13-11	3994745	3995679	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-14	DTM_uuu_Gm13-14	4012827	4014413	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-13	DTT_uuu_Gm13-13	4020398	4020679	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr22_Gm13-2	RLC_Gmr22_Gm13-2	4060967	4066793	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr208_Gm13-3	RLC_Gmr208_Gm13-3	4097190	4097734	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr37_Gm13-2	RLC_Gmr37_Gm13-2	4114308	4115885	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr37_Gm13-3	RLC_Gmr37_Gm13-3	4117250	4118841	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-3	RLG_Gmr3_Gm13-3	4120152	4125086	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr2_Gm13-2	RLC_Gmr2_Gm13-2	4125795	4135859	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-15	DTM_uuu_Gm13-15	4188685	4189918	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-5	RLC_Gmr24_Gm13-5	4216799	4219973	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr34_Gm13-1	RLG_Gmr34_Gm13-1	4234956	4236590	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr79_Gm13-3	RLG_Gmr79_Gm13-3	4269231	4270611	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr17_Gm13-1	RLG_Gmr17_Gm13-1	4273287	4275208	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr9_Gm13-3	RLG_Gmr9_Gm13-3	4275386	4290082	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr536_Gm13-1	RLG_Gmr536_Gm13-1	4292066	4293144	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr84_Gm13-1	RLC_Gmr84_Gm13-1	4306983	4307268	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-12	RLG_Gmr4_Gm13-12	4320080	4320999	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-5	RLC_Gmr6_Gm13-5	4331548	4340739	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr37_Gm13-4	RLC_Gmr37_Gm13-4	4348239	4377689	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr9_Gm13-4	RLG_Gmr9_Gm13-4	4353732	4377479	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-4	RLG_Gmr3_Gm13-4	4359657	4365086	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr75_Gm13-1	RLG_Gmr75_Gm13-1	4388037	4389400	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr9_Gm13-5	RLG_Gmr9_Gm13-5	4433351	4434957	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr309_Gm13-1	RLG_Gmr309_Gm13-1	4461732	4466672	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr105_Gm13-1	RLG_Gmr105_Gm13-1	4514522	4519935	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-6	RLC_Gmr24_Gm13-6	4533362	4536067	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-14	DTT_uuu_Gm13-14	4629649	4629903	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr494_Gm13-1	RLC_Gmr494_Gm13-1	4633255	4634391	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr28_Gm13-1	RLC_Gmr28_Gm13-1	4641491	4641821	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr51_Gm13-1	RLG_Gmr51_Gm13-1	4654279	4656638	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr7_Gm13-2	RLC_Gmr7_Gm13-2	4711400	4717760	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr166_Gm13-1	RLG_Gmr166_Gm13-1	4719865	4734861	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr2_Gm13-3	RLC_Gmr2_Gm13-3	4721335	4731087	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-5	DTH_uuu_Gm13-5	4817691	4818085	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-6	DTH_uuu_Gm13-6	4832521	4832793	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr31_Gm13-1	RLC_Gmr31_Gm13-1	4881063	4881359	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-7	RLC_Gmr24_Gm13-7	4885394	4887677	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-16	DTM_uuu_Gm13-16	4890255	4891664	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr132_Gm13-1	RLG_Gmr132_Gm13-1	4896206	4901348	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr129_Gm13-1	RLG_Gmr129_Gm13-1	4924427	4924857	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr75_Gm13-2	RLG_Gmr75_Gm13-2	5095587	5096915	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-8	RLC_Gmr24_Gm13-8	5103649	5106287	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RIL_Gml1_Gm13-2	RIL_Gml1_Gm13-2	5136225	5139405	LINE_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-15	DTT_uuu_Gm13-15	5186607	5186899	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-16	DTT_uuu_Gm13-16	5247444	5247737	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr391_Gm13-1	RLG_Gmr391_Gm13-1	5284872	5285174	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr22_Gm13-3	RLC_Gmr22_Gm13-3	5293901	5299284	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr18_Gm13-6	RLC_Gmr18_Gm13-6	5365826	5366847	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr145_Gm13-1	RLG_Gmr145_Gm13-1	5478508	5486252	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-9	RLC_Gmr24_Gm13-9	5482301	5484933	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr87_Gm13-1	RLC_Gmr87_Gm13-1	5608610	5613188	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-17	DTM_uuu_Gm13-17	5619074	5619811	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-17	DTT_uuu_Gm13-17	5748671	5748753	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-10	RLC_Gmr24_Gm13-10	5769227	5771644	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-7	DTH_uuu_Gm13-7	5840261	5840638	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-6	RLC_Gmr6_Gm13-6	5845965	5847136	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-13	RLG_Gmr4_Gm13-13	5854413	5855374	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-7	RLC_Gmr6_Gm13-7	5870992	5872254	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-18	DTM_uuu_Gm13-18	5891936	5892557	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr515_Gm13-1	RLC_Gmr515_Gm13-1	5974817	5980475	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-14	RLG_Gmr4_Gm13-14	6030908	6031883	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr205_Gm13-1	RLC_Gmr205_Gm13-1	6051660	6051855	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr175_Gm13-1	RLG_Gmr175_Gm13-1	6064871	6066051	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-8	DTH_uuu_Gm13-8	6139913	6140154	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-18	DTT_uuu_Gm13-18	6154021	6154299	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-19	DTT_uuu_Gm13-19	6154648	6154952	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-20	DTT_uuu_Gm13-20	6192737	6193018	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-9	DTH_uuu_Gm13-9	6220674	6220929	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-5	RLG_Gmr3_Gm13-5	6268991	6269626	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr72_Gm13-1	RLG_Gmr72_Gm13-1	6320712	6321094	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-93	DTH_uuu_Gm13-93	6410685	6419936	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-21	DTT_uuu_Gm13-21	6429794	6430091	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-19	DTM_uuu_Gm13-19	6434293	6439709	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-10	DTH_uuu_Gm13-10	6507554	6507987	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-15	RLG_Gmr4_Gm13-15	6560784	6561771	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-22	DTT_uuu_Gm13-22	6577546	6577844	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr17_Gm13-2	RLG_Gmr17_Gm13-2	6578333	6578898	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr148_Gm13-1	RLG_Gmr148_Gm13-1	6587127	6592321	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr446_Gm13-1	RLG_Gmr446_Gm13-1	6609620	6613139	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-16	RLG_Gmr4_Gm13-16	6616424	6617387	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-11	RLC_Gmr24_Gm13-11	6782851	6785438	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-11	DTH_uuu_Gm13-11	6820142	6820402	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTT_uuu_Gm13-23	DTT_uuu_Gm13-23	6842108	6842465	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr37_Gm13-5	RLC_Gmr37_Gm13-5	6860049	6861703	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr39_Gm13-3	RLC_Gmr39_Gm13-3	6902834	6909414	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr8_Gm13-1	RLC_Gmr8_Gm13-1	6956177	6961008	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-17	RLG_Gmr4_Gm13-17	6985510	6987655	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr11_Gm13-1	RLG_Gmr11_Gm13-1	7041823	7043166	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-20	DTM_uuu_Gm13-20	7046724	7055722	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr50_Gm13-1	RLC_Gmr50_Gm13-1	7071844	7072310	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-21	DTM_uuu_Gm13-21	7137358	7139806	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-12	DTH_uuu_Gm13-12	7157317	7157573	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-8	RLC_Gmr6_Gm13-8	7207434	7208483	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-13	DTH_uuu_Gm13-13	7210025	7210476	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-12	RLC_Gmr24_Gm13-12	7264419	7266670	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-22	DTM_uuu_Gm13-22	7291241	7292546	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-23	DTM_uuu_Gm13-23	7356380	7367067	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-24	DTM_uuu_Gm13-24	7454151	7466133	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-6	RLG_Gmr3_Gm13-6	7499037	7504406	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-9	RLC_Gmr6_Gm13-9	7509653	7510702	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-14	DTH_uuu_Gm13-14	7519582	7520029	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-15	DTH_uuu_Gm13-15	7590047	7590969	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-25	DTM_uuu_Gm13-25	7608771	7609052	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-18	RLG_Gmr4_Gm13-18	7615526	7620214	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr364_Gm13-3	RLG_Gmr364_Gm13-3	7639258	7640488	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr456_Gm13-1	RLC_Gmr456_Gm13-1	7665443	7666517	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr56_Gm13-1	RLC_Gmr56_Gm13-1	7704389	7712313	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr11_Gm13-2	RLG_Gmr11_Gm13-2	7843466	7855303	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-16	DTH_uuu_Gm13-16	7855862	7856235	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr37_Gm13-6	RLC_Gmr37_Gm13-6	7872671	7874274	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr205_Gm13-2	RLC_Gmr205_Gm13-2	7911956	7912158	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr137_Gm13-1	RLC_Gmr137_Gm13-1	7918749	7921177	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-26	DTM_uuu_Gm13-26	7952670	7957525	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr6_Gm13-10	RLC_Gmr6_Gm13-10	7973243	7974354	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr136_Gm13-1	RLC_Gmr136_Gm13-1	7988328	7989891	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-19	RLG_Gmr4_Gm13-19	7999508	8000506	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr41_Gm13-2	RLC_Gmr41_Gm13-2	8068443	8071955	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-7	RLG_Gmr3_Gm13-7	8153904	8159298	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-13	RLC_Gmr24_Gm13-13	8204509	8206787	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr13_Gm13-2	RLC_Gmr13_Gm13-2	8213243	8217865	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-20	RLG_Gmr4_Gm13-20	8267032	8273456	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr5_Gm13-10	RLC_Gmr5_Gm13-10	8312311	8313981	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr3_Gm13-8	RLG_Gmr3_Gm13-8	8351949	8352855	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr2_Gm13-4	RLC_Gmr2_Gm13-4	8373286	8382810	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr17_Gm13-3	RLG_Gmr17_Gm13-3	8421544	8436017	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr1_Gm13-2	RLG_Gmr1_Gm13-2	8423849	8434043	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr37_Gm13-7	RLC_Gmr37_Gm13-7	8437790	8439336	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLC_Gmr24_Gm13-14	RLC_Gmr24_Gm13-14	8479065	8482026	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr25_Gm13-2	RLG_Gmr25_Gm13-2	8522669	8524072	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr27_Gm13-1	RLG_Gmr27_Gm13-1	8529845	8530164	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTH_uuu_Gm13-17	DTH_uuu_Gm13-17	8531280	8531411	TIR_Mite	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr34_Gm13-2	RLG_Gmr34_Gm13-2	8546784	8548258	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_DTM_uuu_Gm13-27	DTM_uuu_Gm13-27	8557162	8568107	TIR_ukn	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr4_Gm13-21	RLG_Gmr4_Gm13-21	8579788	8580762	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr364_Gm13-4	RLG_Gmr364_Gm13-4	8593157	8594225	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr1_Gm13-3	RLG_Gmr1_Gm13-3	8601313	8612224	LTR_INTACT	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr19_Gm13-1	RLG_Gmr19_Gm13-1	8608459	8609214	LTR_SOLO	0
GmTE1_Gm13	Gm13	11	GmTE1_Gm13_RLG_Gmr79_Gm13-4	RLG_Gmr79_Gm13-4	8637842	8659305	LTR_SOLO	0
