map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-016137-02291	BARC-016137-02291		38.37	38.37	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt251	Satt251		38.80	38.80	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt638	Satt638		40.95	40.95	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-040851-07854	BARC-040851-07854		44.65	44.65	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-015313-02278	BARC-015313-02278		44.79	44.79	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-010249-00568	BARC-010249-00568		44.95	44.95	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-042837-08435	BARC-042837-08435		44.97	44.97	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-024219-04806	BARC-024219-04806		45.15	45.15	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-027378-06560	BARC-027378-06560		45.31	45.31	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-044037-08588	BARC-044037-08588		45.33	45.33	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-025873-05130	BARC-025873-05130		45.37	45.37	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-016539-02087	BARC-016539-02087		45.40	45.40	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-061085-17035	BARC-061085-17035		45.43	45.43	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-038623-10188	BARC-038623-10188		45.45	45.45	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-046118-10282	BARC-046118-10282		45.45	45.45	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-051681-11201	BARC-051681-11201		45.45	45.45	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-031547-07108	BARC-031547-07108		46.25	46.25	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-031375-07086	BARC-031375-07086		46.50	46.50	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-050091-09377	BARC-050091-09377		46.56	46.56	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-021993-04247	BARC-021993-04247		47.59	47.59	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-021617-04156	BARC-021617-04156		48.14	48.14	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt197	Satt197		49.07	49.07	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_247	Sat_247		52.06	52.06	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_128	Sat_128		53.87	53.87	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_149	Sat_149		54.61	54.61	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-042473-08271	BARC-042473-08271		55.30	55.30	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-032817-09052	BARC-032817-09052		55.57	55.57	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-042767-08402	BARC-042767-08402		55.58	55.58	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-042999-08498	BARC-042999-08498		55.61	55.61	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-028289-05814	BARC-028289-05814		55.63	55.63	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-016279-02316	BARC-016279-02316		61.61	61.61	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-022123-04287	BARC-022123-04287		63.49	63.49	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt519	Satt519		64.49	64.49	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-050929-13806	BARC-050929-13806		65.62	65.62	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-054421-12081	BARC-054421-12081		66.69	66.69	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-059851-16137	BARC-059851-16137		67.93	67.93	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-061409-17191	BARC-061409-17191		68.33	68.33	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-050069-09363	BARC-050069-09363		68.35	68.35	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-040309-07711	BARC-040309-07711		69.17	69.17	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-053713-11954	BARC-053713-11954		69.17	69.17	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_348	Sat_348		72.09	72.09	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt597	Satt597		74.21	74.21	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-041167-07925	BARC-041167-07925		76.21	76.21	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-050205-09457	BARC-050205-09457		76.86	76.86	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-059803-16097	BARC-059803-16097		76.86	76.86	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-040075-07652	BARC-040075-07652		77.16	77.16	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-040407-07733	BARC-040407-07733		77.34	77.34	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sct_026	Sct_026		78.02	78.02	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_360	Sat_360		79.45	79.45	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt332	Satt332		79.79	79.79	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt415	Satt415		80.43	80.43	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_095	Sat_095		80.54	80.54	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-042843-08437	BARC-042843-08437		80.96	80.96	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-059773-16088	BARC-059773-16088		80.99	80.99	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt583	Satt583		82.31	82.31	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-012485-00902	BARC-012485-00902		83.37	83.37	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_364	Sat_364		83.86	83.86	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt444	Satt444		84.70	84.70	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt665	Satt665		91.55	91.55	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-027720-06642	BARC-027720-06642		92.40	92.40	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-042299-08241	BARC-042299-08241		92.47	92.47	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt359	Satt359		93.14	93.14	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-035167-07131	BARC-035167-07131		94.68	94.68	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-027874-06697	BARC-027874-06697		94.75	94.75	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-035379-07181	BARC-035379-07181		94.77	94.77	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_123	Sat_123		96.15	96.15	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-013547-01157	BARC-013547-01157		96.89	96.89	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-054049-12291	BARC-054049-12291		101.75	101.75	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt453	Satt453		108.41	108.41	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_AQ851479	AQ851479		109.34	109.34	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-061787-17389	BARC-061787-17389		109.38	109.38	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-037219-06745	BARC-037219-06745		109.49	109.49	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-062275-17736	BARC-062275-17736		109.91	109.91	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-044669-08757	BARC-044669-08757		110.17	110.17	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BE801538	BE801538		110.25	110.25	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-054037-12260	BARC-054037-12260		110.29	110.29	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-018649-03221	BARC-018649-03221		110.40	110.40	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-018557-03202	BARC-018557-03202		110.41	110.41	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-025703-04996	BARC-025703-04996		110.63	110.63	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-025703-04999	BARC-025703-04999		110.67	110.67	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Sat_331	Sat_331		110.73	110.73	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-044711-08768	BARC-044711-08768		111.02	111.02	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-007704-00081	BARC-007704-00081		111.04	111.04	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-010169-00539	BARC-010169-00539		111.29	111.29	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-048441-10595	BARC-048441-10595		111.29	111.29	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-021199-04005	BARC-021199-04005		111.62	111.62	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-050545-09732	BARC-050545-09732		112.00	112.00	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-032029-07241	BARC-032029-07241		112.69	112.69	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-904050-01007	BARC-904050-01007		112.73	112.73	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-024093-04724	BARC-024093-04724		112.86	112.86	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-900554-00951	BARC-900554-00951		113.54	113.54	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-900336-00920	BARC-900336-00920		113.62	113.62	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_Satt484	Satt484		114.02	114.02	SSR			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-021459-04106	BARC-021459-04106		114.92	114.92	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-055333-13216	BARC-055333-13216		115.55	115.55	SNP			1	
GmConsensus40_B1	B1	0.00	115.97	GmConsensus40_B1_BARC-018869-03031	BARC-018869-03031		115.97	115.97	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_214	Sat_214		4.53	4.53	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_200	Sat_200		5.14	5.14	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-016635-02156	BARC-016635-02156		5.17	5.17	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-050539-09728	BARC-050539-09728		5.76	5.76	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt666	Satt666		5.76	5.76	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-020149-04485	BARC-020149-04485		6.17	6.17	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-047839-10407	BARC-047839-10407		6.17	6.17	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-016111-02282	BARC-016111-02282		6.75	6.75	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-054261-12417	BARC-054261-12417		6.75	6.75	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-017533-03065	BARC-017533-03065		6.79	6.79	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-044181-08640	BARC-044181-08640		7.16	7.16	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt635	Satt635		8.56	8.56	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-026101-05257	BARC-026101-05257		9.74	9.74	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-028499-05924	BARC-028499-05924		9.74	9.74	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-031429-07094	BARC-031429-07094		9.74	9.74	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-013475-00496	BARC-013475-00496		9.80	9.80	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-027560-06613	BARC-027560-06613		9.80	9.80	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-065503-19514	BARC-065503-19514		10.15	10.15	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-040539-07782	BARC-040539-07782		10.77	10.77	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt353	Satt353		13.31	13.31	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-030241-06838	BARC-030241-06838		13.39	13.39	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-052481-11480	BARC-052481-11480		14.62	14.62	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-052483-11481	BARC-052483-11481		14.66	14.66	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-060275-16522	BARC-060275-16522		14.67	14.67	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-050925-09957	BARC-050925-09957		14.97	14.97	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-016413-02582	BARC-016413-02582		15.02	15.02	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-053059-11707	BARC-053059-11707		15.72	15.72	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-021905-04234	BARC-021905-04234		15.93	15.93	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-020589-04684	BARC-020589-04684		15.95	15.95	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-024371-04863	BARC-024371-04863		15.99	15.99	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-016187-02305	BARC-016187-02305		17.48	17.48	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-017095-02196	BARC-017095-02196		18.08	18.08	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-040509-07769	BARC-040509-07769		18.08	18.08	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-043061-08513	BARC-043061-08513		18.90	18.90	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-014337-01324	BARC-014337-01324		20.68	20.68	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-017095-02197	BARC-017095-02197		21.32	21.32	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_127	Sat_127		26.65	26.65	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-016807-02334	BARC-016807-02334		26.89	26.89	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-039499-07504	BARC-039499-07504		26.91	26.91	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt568	Satt568		27.51	27.51	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-052799-11625	BARC-052799-11625		31.37	31.37	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-055731-13669	BARC-055731-13669		31.71	31.71	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-055633-13557	BARC-055633-13557		31.81	31.81	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-032603-09000	BARC-032603-09000		33.45	33.45	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-041563-08036	BARC-041563-08036		33.45	33.45	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-015603-02007	BARC-015603-02007		33.89	33.89	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-030145-06814	BARC-030145-06814		33.89	33.89	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-047859-10414	BARC-047859-10414		33.89	33.89	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-055545-13413	BARC-055545-13413		36.43	36.43	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-014353-01329	BARC-014353-01329		36.57	36.57	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt192	Satt192		40.92	40.92	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-020263-04537	BARC-020263-04537		42.24	42.24	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-021659-04168	BARC-021659-04168		42.71	42.71	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt442	Satt442		43.39	43.39	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-041917-08135	BARC-041917-08135		43.68	43.68	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-055349-13226	BARC-055349-13226		45.17	45.17	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-042633-08335	BARC-042633-08335		45.39	45.39	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-044091-08619	BARC-044091-08619		46.92	46.92	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-019775-04370	BARC-019775-04370		49.41	49.41	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-014937-01927	BARC-014937-01927		50.56	50.56	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-018477-03197	BARC-018477-03197		50.56	50.56	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-062441-17792	BARC-062441-17792		50.93	50.93	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-040517-07772	BARC-040517-07772		51.01	51.01	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-011573-00291	BARC-011573-00291		51.54	51.54	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-032147-07327	BARC-032147-07327		52.74	52.74	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_118	Sat_118		53.51	53.51	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-018209-03155	BARC-018209-03155		54.09	54.09	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_122	Sat_122		54.48	54.48	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt469	Satt469		55.17	55.17	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-025943-05179	BARC-025943-05179		55.64	55.64	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_334	Sat_334		55.66	55.66	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-062675-18002	BARC-062675-18002		55.83	55.83	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-050381-09573	BARC-050381-09573		56.14	56.14	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-050429-09617	BARC-050429-09617		56.14	56.14	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-020551-04668	BARC-020551-04668		56.16	56.16	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-063305-18323	BARC-063305-18323		56.16	56.16	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-064617-18756	BARC-064617-18756		56.16	56.16	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-061687-17342	BARC-061687-17342		57.66	57.66	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-018577-02980	BARC-018577-02980		57.76	57.76	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-062921-18158	BARC-062921-18158		57.76	57.76	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-056205-14140	BARC-056205-14140		57.77	57.77	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-050237-09522	BARC-050237-09522		58.34	58.34	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-050239-09523	BARC-050239-09523		58.60	58.60	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-029055-06058	BARC-029055-06058		60.28	60.28	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_401	Sat_401		60.74	60.74	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt052	Satt052		60.75	60.75	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-056033-13997	BARC-056033-13997		60.96	60.96	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-055493-13324	BARC-055493-13324		61.44	61.44	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-056309-14242	BARC-056309-14242		61.45	61.45	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-062155-17683	BARC-062155-17683		61.53	61.53	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-062469-17821	BARC-062469-17821		61.53	61.53	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-060251-16506	BARC-060251-16506		61.54	61.54	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-060801-16905	BARC-060801-16905		61.54	61.54	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-065597-19579	BARC-065597-19579		61.54	61.54	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-065205-19238	BARC-065205-19238		61.61	61.61	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-039961-07622	BARC-039961-07622		61.63	61.63	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-044825-08812	BARC-044825-08812		61.68	61.68	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-055907-13843	BARC-055907-13843		61.69	61.69	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-010855-00776	BARC-010855-00776		61.77	61.77	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-018973-03046	BARC-018973-03046		62.01	62.01	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-060015-16294	BARC-060015-16294		62.09	62.09	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-018227-03493	BARC-018227-03493		62.09	62.09	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-061985-17608	BARC-061985-17608		62.14	62.14	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-015429-01965	BARC-015429-01965		62.50	62.50	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-008235-00012	BARC-008235-00012		62.69	62.69	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-013427-01489	BARC-013427-01489		62.76	62.76	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_206	Sat_206		63.11	63.11	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt253	Satt253		63.30	63.30	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt279	Satt279		63.49	63.49	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt314	Satt314		64.57	64.57	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_205	Sat_205		64.59	64.59	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt676	Satt676		65.39	65.39	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-016657-02160	BARC-016657-02160		67.51	67.51	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-014255-03142	BARC-014255-03142		68.06	68.06	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-021615-04154	BARC-021615-04154		68.14	68.14	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt629	Satt629		68.67	68.67	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Satt541	Satt541		68.76	68.76	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_Sat_158	Sat_158		69.47	69.47	SSR			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-018895-03034	BARC-018895-03034		70.79	70.79	SNP			1	
GmConsensus40_H	H	0.00	109.78	GmConsensus40_H_BARC-014455-01377	BARC-014455-01377		73.09	73.09	SNP			1	
